lag_intervals,corr,n,lag_minutes,lag_hours
36.0,0.5092263728059939,12817.0,360.0,6.0
37.0,0.508612953058982,12813.0,370.0,6.166666666666667
38.0,0.5088251511151314,12809.0,380.0,6.333333333333333
39.0,0.5086667763329284,12805.0,390.0,6.5
40.0,0.5084533406038201,12801.0,400.0,6.666666666666667
41.0,0.5075689115127058,12797.0,410.0,6.833333333333333
42.0,0.5070197942593255,12793.0,420.0,7.0
43.0,0.5056292742505892,12789.0,430.0,7.166666666666667
44.0,0.5043028926852265,12785.0,440.0,7.333333333333333
45.0,0.5030198135439788,12781.0,450.0,7.5
46.0,0.5016410027987259,12777.0,460.0,7.666666666666667
47.0,0.5000314186260901,12773.0,470.0,7.833333333333333
48.0,0.49806811726181355,12769.0,480.0,8.0
49.0,0.49585182806497957,12765.0,490.0,8.166666666666666
50.0,0.49346491224436156,12761.0,500.0,8.333333333333334
51.0,0.4909333557883883,12758.0,510.0,8.5
52.0,0.489238427476969,12755.0,520.0,8.666666666666666
53.0,0.4870165073319276,12752.0,530.0,8.833333333333334
54.0,0.48500038876315577,12749.0,540.0,9.0
55.0,0.4826706610292075,12746.0,550.0,9.166666666666666
56.0,0.4814783666222826,12743.0,560.0,9.333333333333334
57.0,0.4790327967584283,12740.0,570.0,9.5
