lag_intervals,corr,n,lag_minutes,lag_hours
110.0,-0.2659712827365731,12615.0,1100.0,18.333333333333332
111.0,-0.26679557164026496,12615.0,1110.0,18.5
112.0,-0.2673114623732551,12615.0,1120.0,18.666666666666668
113.0,-0.2674241764760861,12615.0,1130.0,18.833333333333332
114.0,-0.267694439762536,12615.0,1140.0,19.0
115.0,-0.2674815576525621,12615.0,1150.0,19.166666666666668
116.0,-0.267945120428011,12615.0,1160.0,19.333333333333332
117.0,-0.2681178767965454,12614.0,1170.0,19.5
118.0,-0.2684205634673116,12613.0,1180.0,19.666666666666668
119.0,-0.26872913368605095,12612.0,1190.0,19.833333333333332
120.0,-0.26904443475682976,12611.0,1200.0,20.0
121.0,-0.2692741681108494,12610.0,1210.0,20.166666666666668
122.0,-0.2693139708161483,12609.0,1220.0,20.333333333333332
123.0,-0.2702355563784919,12608.0,1230.0,20.5
124.0,-0.2707411131530772,12607.0,1240.0,20.666666666666668
125.0,-0.27122566071242926,12606.0,1250.0,20.833333333333332
126.0,-0.2716531300037344,12605.0,1260.0,21.0
127.0,-0.2719777895708591,12604.0,1270.0,21.166666666666668
128.0,-0.2722349250534425,12603.0,1280.0,21.333333333333332
129.0,-0.27205030860812046,12602.0,1290.0,21.5
130.0,-0.2718810410926465,12601.0,1300.0,21.666666666666668
131.0,-0.2719816962533648,12600.0,1310.0,21.833333333333332
132.0,-0.2724018507001847,12599.0,1320.0,22.0
133.0,-0.27279779756675915,12598.0,1330.0,22.166666666666668
134.0,-0.27293530655835824,12597.0,1340.0,22.333333333333332
135.0,-0.27259153956354126,12596.0,1350.0,22.5
136.0,-0.2726335895054739,12595.0,1360.0,22.666666666666668
137.0,-0.2716608907667805,12594.0,1370.0,22.833333333333332
138.0,-0.2708221233391745,12593.0,1380.0,23.0
139.0,-0.2709673401366518,12592.0,1390.0,23.166666666666668
140.0,-0.2711585708911864,12591.0,1400.0,23.333333333333332
141.0,-0.27144302361598716,12590.0,1410.0,23.5
142.0,-0.27194595333552735,12589.0,1420.0,23.666666666666668
143.0,-0.2725797615836714,12588.0,1430.0,23.833333333333332
144.0,-0.2723527385392901,12587.0,1440.0,24.0
