lag_intervals,corr,n,lag_minutes,lag_hours
58.0,0.44081364903217574,12737.0,580.0,9.666666666666666
59.0,0.44098211852353025,12734.0,590.0,9.833333333333334
60.0,0.4406533996755748,12731.0,600.0,10.0
61.0,0.4401147041295863,12728.0,610.0,10.166666666666666
62.0,0.4404781718005828,12725.0,620.0,10.333333333333334
63.0,0.4405962378349333,12722.0,630.0,10.5
64.0,0.4402364948357732,12719.0,640.0,10.666666666666666
65.0,0.4403545035637321,12716.0,650.0,10.833333333333334
66.0,0.44003688241503564,12713.0,660.0,11.0
67.0,0.4402918582547722,12710.0,670.0,11.166666666666666
68.0,0.4402034522723549,12707.0,680.0,11.333333333333334
69.0,0.43998061441995184,12704.0,690.0,11.5
70.0,0.43988688610160115,12701.0,700.0,11.666666666666666
71.0,0.4392455399629261,12698.0,710.0,11.833333333333334
72.0,0.43856943156613676,12695.0,720.0,12.0
73.0,0.43835836774042813,12692.0,730.0,12.166666666666666
74.0,0.43806546197057583,12689.0,740.0,12.333333333333334
75.0,0.4381324415909298,12686.0,750.0,12.5
76.0,0.4381746127284134,12683.0,760.0,12.666666666666666
77.0,0.4381933111788025,12680.0,770.0,12.833333333333334
78.0,0.4379048704414086,12677.0,780.0,13.0
79.0,0.43781333332740807,12674.0,790.0,13.166666666666666
80.0,0.4381378217362562,12671.0,800.0,13.333333333333334
81.0,0.4383144200188937,12668.0,810.0,13.5
82.0,0.43891446385676147,12665.0,820.0,13.666666666666666
83.0,0.4394506319199098,12662.0,830.0,13.833333333333334
84.0,0.4395907054283316,12659.0,840.0,14.0
85.0,0.43954048852475697,12656.0,850.0,14.166666666666666
86.0,0.4398693283641605,12653.0,860.0,14.333333333333334
87.0,0.4401133679571555,12650.0,870.0,14.5
88.0,0.4402032999713794,12648.0,880.0,14.666666666666666
89.0,0.44037961641755125,12646.0,890.0,14.833333333333334
90.0,0.4410091100251335,12644.0,900.0,15.0
91.0,0.4419936980611259,12642.0,910.0,15.166666666666666
92.0,0.4426358573868015,12640.0,920.0,15.333333333333334
93.0,0.44278583972222973,12638.0,930.0,15.5
94.0,0.44314529026769095,12636.0,940.0,15.666666666666666
95.0,0.44401058243521263,12634.0,950.0,15.833333333333334
96.0,0.445026926338472,12632.0,960.0,16.0
97.0,0.44554952699912,12630.0,970.0,16.166666666666668
98.0,0.44651216421870105,12628.0,980.0,16.333333333333332
99.0,0.44746742183460614,12626.0,990.0,16.5
100.0,0.448032888221071,12624.0,1000.0,16.666666666666668
101.0,0.4484632899356698,12622.0,1010.0,16.833333333333332
102.0,0.4493195952165703,12620.0,1020.0,17.0
103.0,0.4503160306893756,12618.0,1030.0,17.166666666666668
104.0,0.45084751007077417,12617.0,1040.0,17.333333333333332
105.0,0.45174200508084195,12616.0,1050.0,17.5
106.0,0.45215491712125605,12615.0,1060.0,17.666666666666668
107.0,0.4527854169392113,12615.0,1070.0,17.833333333333332
108.0,0.45319509989318946,12615.0,1080.0,18.0
109.0,0.4536938976650388,12615.0,1090.0,18.166666666666668
110.0,0.4537379886572264,12615.0,1100.0,18.333333333333332
111.0,0.45396464086850574,12615.0,1110.0,18.5
