lag_intervals,corr,n,lag_minutes,lag_hours
-81.0,0.538195959410014,12668.0,-810.0,-13.5
-80.0,0.5368188535822866,12671.0,-800.0,-13.333333333333334
-79.0,0.5353055077017318,12674.0,-790.0,-13.166666666666666
-78.0,0.5339488800056773,12677.0,-780.0,-13.0
-77.0,0.5325240042630116,12680.0,-770.0,-12.833333333333334
-76.0,0.5311666955722716,12683.0,-760.0,-12.666666666666666
-75.0,0.5297040427980915,12686.0,-750.0,-12.5
-74.0,0.5284917253081095,12689.0,-740.0,-12.333333333333334
-73.0,0.5282702359775925,12692.0,-730.0,-12.166666666666666
-72.0,0.5281844002332975,12695.0,-720.0,-12.0
-71.0,0.5270617553238225,12698.0,-710.0,-11.833333333333334
-70.0,0.5258684394524781,12701.0,-700.0,-11.666666666666666
-69.0,0.5244527166221026,12704.0,-690.0,-11.5
-68.0,0.5236879082207205,12707.0,-680.0,-11.333333333333334
-67.0,0.5225820470864526,12710.0,-670.0,-11.166666666666666
-66.0,0.5215196831050586,12713.0,-660.0,-11.0
-65.0,0.5205299673286935,12716.0,-650.0,-10.833333333333334
-64.0,0.5196038856508484,12719.0,-640.0,-10.666666666666666
-63.0,0.518731721359111,12722.0,-630.0,-10.5
-62.0,0.5179726844883669,12725.0,-620.0,-10.333333333333334
-61.0,0.5173476875099148,12728.0,-610.0,-10.166666666666666
-60.0,0.5167033528202051,12731.0,-600.0,-10.0
-59.0,0.5159695504371112,12734.0,-590.0,-9.833333333333334
-58.0,0.5144901289939979,12737.0,-580.0,-9.666666666666666
-57.0,0.5136824750489193,12740.0,-570.0,-9.5
-56.0,0.5138624804233499,12743.0,-560.0,-9.333333333333334
-55.0,0.513575823689547,12746.0,-550.0,-9.166666666666666
-54.0,0.5136771281628466,12749.0,-540.0,-9.0
-53.0,0.5141168810891501,12752.0,-530.0,-8.833333333333334
-52.0,0.5144229803782718,12755.0,-520.0,-8.666666666666666
-51.0,0.51507445699165,12758.0,-510.0,-8.5
-50.0,0.5156504370115834,12761.0,-500.0,-8.333333333333334
-49.0,0.516389895676755,12765.0,-490.0,-8.166666666666666
-48.0,0.5172369550839175,12769.0,-480.0,-8.0
-47.0,0.5180577030211222,12773.0,-470.0,-7.833333333333333
-46.0,0.5190493060264512,12777.0,-460.0,-7.666666666666667
-45.0,0.5198686739017835,12781.0,-450.0,-7.5
-44.0,0.5207870699840558,12785.0,-440.0,-7.333333333333333
-43.0,0.5218429123437708,12789.0,-430.0,-7.166666666666667
-42.0,0.52262682097398,12793.0,-420.0,-7.0
-41.0,0.5232792125858831,12797.0,-410.0,-6.833333333333333
-40.0,0.5239874265778636,12801.0,-400.0,-6.666666666666667
-39.0,0.5247483787778915,12805.0,-390.0,-6.5
-38.0,0.5253645941222775,12809.0,-380.0,-6.333333333333333
-37.0,0.5257994185758159,12813.0,-370.0,-6.166666666666667
-36.0,0.5262213189086339,12817.0,-360.0,-6.0
-35.0,0.5266919702519183,12821.0,-350.0,-5.833333333333333
-34.0,0.527031153753249,12825.0,-340.0,-5.666666666666667
-33.0,0.5272163200759535,12829.0,-330.0,-5.5
-32.0,0.5274797060515249,12833.0,-320.0,-5.333333333333333
-31.0,0.5275675323192353,12837.0,-310.0,-5.166666666666667
-30.0,0.5278194078155687,12841.0,-300.0,-5.0
-29.0,0.5278840936565098,12845.0,-290.0,-4.833333333333333
-28.0,0.5278680453142269,12850.0,-280.0,-4.666666666666667
-27.0,0.5276644293139358,12855.0,-270.0,-4.5
-26.0,0.5276369044212974,12861.0,-260.0,-4.333333333333333
-25.0,0.5273468389479479,12867.0,-250.0,-4.166666666666667
-24.0,0.5274496381794389,12873.0,-240.0,-4.0
-23.0,0.5273805496798151,12879.0,-230.0,-3.8333333333333335
-22.0,0.5270369304782713,12885.0,-220.0,-3.6666666666666665
-21.0,0.5269332065362728,12891.0,-210.0,-3.5
-20.0,0.5265898088266856,12897.0,-200.0,-3.3333333333333335
-19.0,0.5261933945692185,12903.0,-190.0,-3.1666666666666665
-18.0,0.5258915158904234,12909.0,-180.0,-3.0
-17.0,0.5255507810257752,12916.0,-170.0,-2.8333333333333335
-16.0,0.5250527436945268,12923.0,-160.0,-2.6666666666666665
