time_utc,6.8x51mm Hybrid,7.62x51mm M62,7.62x54R BT,5.8x42mm DVC12,5.7x28mm SS190,7.62x39mm AP,9x39mm BP,4.6x30mm AP SX,12.7x55mm PS12B,5.56x45mm M995
2025-10-20 22:00:00+00:00,-0.14797944742060673,-0.14422341697587243,0.15061570571917418,-0.22547903142493864,-0.13433477853785653,-0.14980429203910925,0.01935788112538325,0.046230608200834335,-0.13461586056146477,-0.14373638929181087
2025-10-21 00:00:00+00:00,-0.12562926641797995,-0.11258613394683407,0.13553529456530936,-0.21961032659461138,-0.12392891609170652,-0.12623903724678384,0.04642180282233493,0.08743607194702845,-0.125222844114971,-0.10975567401068613
2025-10-21 02:00:00+00:00,-0.13104386246425714,-0.14310849716091395,0.12706695228276357,-0.23403519681774237,-0.13385531563597483,-0.1616898312094518,0.03235858580543986,0.06207415104933389,-0.13502027330371777,-0.13980031091226366
2025-10-21 04:00:00+00:00,-0.13519378921443095,-0.16865436011413976,0.08719601890996269,-0.23945557387659608,-0.14021372848505628,-0.16424512468503805,0.03394629978805081,0.04182369638710775,-0.162315142879753,-0.15461769945023957
2025-10-21 06:00:00+00:00,-0.13942497423914368,-0.1738380291150963,0.09003014748306828,-0.24477471714182553,-0.1519185793001553,-0.16615473578718684,0.04865192794362604,0.05637442945258013,-0.16550453115152342,-0.13929105691118465
2025-10-21 08:00:00+00:00,-0.13809567865580577,-0.16925135335500527,0.08987174722376495,-0.24393144595087504,-0.1515643565829788,-0.15889573542413654,0.05252353998608573,0.057141102124936324,-0.1639653211674501,-0.12785748518190165
2025-10-21 10:00:00+00:00,-0.1407070237503939,-0.17520050782194535,0.08649878130275335,-0.248439992744867,-0.15921636464853403,-0.1388276536766778,0.04574065791399332,0.04594120402394598,-0.15553967723410705,-0.12610756407713072
2025-10-21 12:00:00+00:00,-0.13160984559153066,-0.16938427557532998,0.08889459553543913,-0.24236413696664577,-0.14660576307665243,-0.10523661443517895,0.04286734119537302,0.05260918780078965,-0.12964324885375622,-0.10479798043523819
2025-10-21 14:00:00+00:00,-0.10673811991877283,-0.17112824204861754,0.09078894364419177,-0.23106906338582175,-0.1239922164239233,-0.06826684168255306,0.03234072018054143,0.0541970642941439,-0.13276682806962806,-0.0799302400730385
2025-10-21 16:00:00+00:00,-0.11425228620287489,-0.16749680296172,0.08703297278148892,-0.25045480269177817,-0.14058061478830844,-0.1318467784338539,0.02169182053234295,0.04839239225913707,-0.17690708122853818,-0.12526885147864958
2025-10-21 18:00:00+00:00,-0.15716610899428618,-0.20874520818087153,0.0753968636626468,-0.27446172224607973,-0.1718118757639364,-0.1752241152476903,-0.006647577979091822,0.022176078280667425,-0.19759138612946126,-0.18258589736304573
2025-10-21 20:00:00+00:00,-0.19037494726262552,-0.2553755034806207,0.05894444648275703,-0.2836731134162582,-0.1964095884008921,-0.18739502159700971,-0.02628510662831758,0.0013003861968809219,-0.21460929705521345,-0.21978959801127124
2025-10-21 22:00:00+00:00,-0.1935210900007688,-0.2452506764927236,0.06744060847590522,-0.25951278531926775,-0.16645601962888196,-0.18930501175665834,0.008147374490275909,0.04528446038627425,-0.21531177398014412,-0.23516101176239945
2025-10-22 00:00:00+00:00,-0.17110515513864033,-0.21371205438929566,0.0621015249691865,-0.2500135809871859,-0.15934207714441231,-0.15102184543159858,0.048309320305962446,0.0956395740581113,-0.2053135594419652,-0.22160461906657594
2025-10-22 02:00:00+00:00,-0.19489597577170048,-0.24848030412652924,0.0439564163375833,-0.28822158338546394,-0.19269687250901807,-0.16679647228617528,0.029221762494996282,0.07590530217996679,-0.21769597010745353,-0.24107714929875118
2025-10-22 04:00:00+00:00,-0.210920611169167,-0.277151050409725,0.03453960449582085,-0.3071959501820377,-0.203581463603773,-0.1622053100555735,0.010464062730843169,0.07237252288197131,-0.22151828588286773,-0.25177428062726265
2025-10-22 06:00:00+00:00,-0.20275242300556875,-0.27608254374071023,0.03239087649391919,-0.30672139382999947,-0.20284235363386682,-0.1417058618565061,0.025163236819161515,0.08729415252609773,-0.2259807955044579,-0.23724459160827788
2025-10-22 08:00:00+00:00,-0.19811123681783294,-0.26970748011183454,0.02945955895435735,-0.2971368785028381,-0.2048827696403501,-0.127303961859637,0.029169165869811962,0.09319588315194884,-0.22042300406652535,-0.22414929847374998
2025-10-22 10:00:00+00:00,-0.20142110380383227,-0.2732617272874712,0.026097000247317963,-0.3060625057602338,-0.19825002144835896,-0.08332362446668717,0.024167051112827315,0.079338073243217,-0.21282747984888065,-0.22221231554700344
2025-10-22 12:00:00+00:00,-0.19190596188352968,-0.2705187305955736,0.02888641261477404,-0.28415272810766296,-0.1750539876815243,-0.04314575298775618,0.025661177607785114,0.07358516842689566,-0.19605355274942357,-0.19968895039165332
2025-10-22 14:00:00+00:00,-0.17508517753818742,-0.26641083264998106,0.03147956158756919,-0.26384446888513885,-0.14965070961904087,0.00869420617998345,0.019027005758616784,0.0626014122746562,-0.17317597799634216,-0.1567767563383101
2025-10-22 16:00:00+00:00,-0.19039835225985619,-0.2796215737608274,0.01967152037185853,-0.27824302344221186,-0.1891227348309325,-0.05350982049717241,0.003734566066108568,0.0460587781102294,-0.21213295360106432,-0.19163535174091523
2025-10-22 18:00:00+00:00,-0.22322759729195246,-0.29692680631797497,0.011053779167222241,-0.2913660935037661,-0.21131799768624965,-0.08304281072735945,-0.016598546141297597,0.032606570138309476,-0.2364104239230584,-0.21741617092392643
2025-10-22 20:00:00+00:00,-0.2913129889584571,-0.3188886067307994,0.01170283086047276,-0.3157670612777493,-0.23295424226362602,-0.1011098617902822,-0.03733096980245577,0.01354249101297226,-0.2717317061725033,-0.24370544581723425
2025-10-22 22:00:00+00:00,-0.2938508445625405,-0.3154906252572883,0.020257608637071933,-0.2880607266414965,-0.2429600611651446,-0.11215341739793783,-0.008008171837723167,0.049876834581719647,-0.2571267540728732,-0.24807194839385605
2025-10-23 00:00:00+00:00,-0.30926739750458015,-0.34707045813612425,0.009962149821841123,-0.2962333449338853,-0.2598728006156351,-0.12327167606930008,-0.021580875671522733,0.03647585567476828,-0.2552374605330775,-0.26523603604314966
2025-10-23 02:00:00+00:00,-0.3252993054504369,-0.3577121601065729,0.008984364115879398,-0.30700981598328947,-0.2837344957865875,-0.13431405593944948,-0.03178082222716902,0.02628982258022685,-0.25145012557742125,-0.27781342803450176
2025-10-23 04:00:00+00:00,-0.3329771223178465,-0.3665079763001955,0.006112561720573371,-0.3123952032463447,-0.2914819538814258,-0.12654434668845374,-0.040347682627695246,0.020498864678158125,-0.26457990155829325,-0.2816689365455309
2025-10-23 06:00:00+00:00,-0.32829753142736856,-0.3719686107904865,0.0032455291733113063,-0.30576561765707894,-0.29347874339818375,-0.11557616781880807,-0.03649976517315814,0.026226436848977488,-0.2594906568781177,-0.27862030076415795
2025-10-23 08:00:00+00:00,-0.32829753142736856,-0.36773001096001917,-0.0003574772755856228,-0.30265261272784455,-0.2885456154325178,-0.09903019073610075,-0.03649976517315814,0.022122998433557462,-0.25324697582278904,-0.2723374503228422
2025-10-23 10:00:00+00:00,-0.3377588264948396,-0.36246727828897735,-0.0031334066625649344,-0.29673627404249,-0.2909257369073035,-0.07095971900284051,-0.04014653733761501,0.011166365547037448,-0.24095234161016055,-0.2643627235901628
2025-10-23 12:00:00+00:00,-0.3259350456344024,-0.35508928125436306,-0.0031334066625649344,-0.2836925063577051,-0.27242624656684855,-0.03707828324704153,-0.04014653733761501,0.0004738313379394133,-0.22082835217019378,-0.2432273471529716
2025-10-23 14:00:00+00:00,-0.3065018509998928,-0.3506752354630705,-0.005846729497335743,-0.25821731821205035,-0.2494465593742953,0.007323100185740771,-0.039340002910389166,-0.0014104763630518565,-0.19863356578928104,-0.22055092445098015
2025-10-23 16:00:00+00:00,-0.3065018509998928,-0.3506752354630705,-0.019280790997625696,-0.28489532279327257,-0.30104900713892224,-0.03806372121628785,-0.033241079198095935,-0.0014104763630518565,-0.19863356578928104,-0.2357829740391859
2025-10-23 18:00:00+00:00,-0.3113944584867055,-0.35269471368972594,-0.021869060418974844,-0.3010369188560021,-0.33617616406145406,-0.08265591238870686,-0.03502221936058452,-0.00031145349404971667,-0.20096411363820318,-0.25774766716857594
2025-10-23 20:00:00+00:00,-0.30830101184183756,-0.3461961831045877,-0.021869060418974844,-0.3010369188560021,-0.3374271513843395,-0.10591905941296646,-0.03502221936058452,0.00879814742785629,-0.210670820473461,-0.2678068145873491
2025-10-23 22:00:00+00:00,-0.3052974604217333,-0.3420828233847313,-0.021869060418974844,-0.30409904618429556,-0.35930947573006045,-0.12842567936662702,-0.03848521010754225,0.00879814742785629,-0.22016339283085623,-0.2776780116847331
2025-10-24 00:00:00+00:00,-0.3052974604217333,-0.3480775138061129,-0.021869060418974844,-0.3077207464070226,-0.35678501253548334,-0.13394538160008657,-0.04095766505556788,0.006393488831064409,-0.23202886494559857,-0.2819001094857686
